WELL_NAME,REL_NAME,UBHI,STRING_NAME,FIELD,PRODUCTION_DATE,LAYER_NAME,OIL_VOLUME,GAS_VOLUME,WATER_VOLUME,CONDENSATE_VOLUME,OIL_MASS,GAS_MASS,WATER_MASS,CONDENSATE_MASS,FLOWING_HOURS
N-76,DW,N-76,Single_String,BAN,30-Sep-24,KPYX-66,0,356912,39.84,2.45,0,0.35,39.84,1.98,720
N-75,BE,N-75,Single_String,BAN,30-Sep-24,KPYX-82,0,2840879,57.4,3.5,0,2.84,57.4,2.83,720
N-71,DP,N-71,Single_String,BAN,30-Sep-24,KPYX-59,0,36220,3.93,0.23,0,0.03,3.93,0.18,710
N-68,BF,N-68,Single_String,BAN,30-Sep-24,KPYX65B,0,467324,51.82,2.17,0,0.46,51.82,1.76,720
O-67,DR,N-67,Single_String,BAN,30-Sep-24,KPYX-30,0,1996034,21.62,1.92,0,1.99,21.62,1.55,688.75
N-66,DQ,N-66,Single_String,BAN,30-Sep-24,KPYX65A,0,2331383,47.83,2.92,0,2.33,47.83,2.36,720
N-63,DO,N-63,Single_String,BAN,30-Sep-24,KPYX-42,0,300923,49.54,1.16,0,0.3,49.54,0.94,720
N-62,BD,N-62,Single_String,BAN,30-Sep-24,KPYX-54,0,1026090,46.82,4.08,0,1.02,46.82,3.31,720
N-61,GT,N-61,Single_String,BAN,30-Sep-24,KPYX65B,0,0,0,0,0,0,0,0,0
N-60,GT,N-60,Single_String,BAN,30-Sep-24,KPYX-66,0,277408,28.7,1.75,0,0.27,28.7,1.42,720
N-58,DJ,N-58,Short_String,BAN,30-Sep-24,KPYXP-8,0,0,0,0,0,0,0,0,0
N-58,DJ,N-58,Long_String,BAN,30-Sep-24,KPYXP-8,0,0,0,0,0,0,0,0,0
N-57,DL,N-57,Single_String,BAN,30-Sep-24,KPYX55B,0,1009765,30.69,1.89,0,1,30.69,1.53,695.25
N-56,DH,N-56,Single_String,BAN,30-Sep-24,KPYX-70,0,548647,149.78,5.36,0,0.54,149.78,4.35,720
N-47,AW,N-47,Single_String,BAN,30-Sep-24,KPYX60A,0,119491,19.94,0.23,0,0.11,19.94,0.19,720
-106,EL,-106,Single_String,BAN,30-Sep-24,KPYX-83,0,906707,33.03,0.64,0,0.9,33.03,0.52,720
#102,EM,-102,Single_String,BAN,30-Sep-24,KPYX-83,0,1751973,25.51,1.55,0,1.75,25.51,1.26,720
-101,BQ,-101,Single_String,BAN,30-Sep-24,KPYX-18,0,379480,16.28,0.58,0,0.37,16.28,0.47,720
LA-4,SC,LA-4,Single_String,LIA,30-Sep-24,GSYXIIA,0,64873,0,0,0,0.06,0,0,720
LA-2,SB,LA-2,Single_String,LIA,30-Sep-24,GSYX-II,0,568909,160.96,0,0,0.56,160.96,0,720
A-21,DD,A-21,Single_String,LIA,30-Sep-24,GSYXI-I,0,1622228,2.92,0,0,1.62,2.92,0,720
A-13,AB,A-13,Single_String,LIA,30-Sep-24,GSYXIIA,0,74279,29.27,0,0,0.07,29.27,0,720
A-12,SF,A-12,Single_String,LIA,30-Sep-24,GSYXI-I,0,1167737,1974.84,0.39,0,1.16,1974.84,0.32,720
MR-7,DD,MR-7,Single_String,URA,30-Sep-24,B-YXI-I,0,0,0,0,0,0,0,0,0
MR-6,DB,MR-6,Single_String,URA,30-Sep-24,B-YX-II,0,0,0,0,0,0,0,0,0
R-21,SS,R-21,Single_String,URA,30-Sep-24,B-YXI-I,0,153474,0,0,0,0.15,0,0,720
R-17,SE,R-17,Single_String,URA,30-Sep-24,BMYXI-I,0,133835,6.75,0.01,0,0.13,6.75,0.01,687
R-16,SC,R-16,Single_String,URA,30-Sep-24,B-YX-II,0,219253,111.81,0.03,0,0.21,111.81,0.03,713
R-15,DB,R-15,Single_String,URA,30-Sep-24,B-YX-II,0,0,0,0,0,0,0,0,0
R-14,DA,R-14,Single_String,URA,30-Sep-24,B-YXIII,0,1009677,56.46,0.05,0,1,56.46,0.04,720
-13A,#NAME?,-13A,Single_String,URA,30-Sep-24,B-YXI-I,0,248821,28.32,0.05,0,0.24,28.32,0.04,705
R-12,SM,R-12,Single_String,URA,30-Sep-24,B-YX-II,0,0,0,0,0,0,0,0,0
R-11,SK,R-11,Single_String,URA,30-Sep-24,B-YXI-I,0,257561,92.01,0.05,0,0.25,92.01,0.04,690
R-34,FT,R-34,Single_String,URA,30-Sep-24,OBYXIII,0,0,0,0,0,0,0,0,0
R-32,DE,R-32,Single_String,URA,30-Sep-24,B-YX-II,0,0,0,0,0,0,0,0,0
R-29,DD,R-29,Single_String,URA,30-Sep-24,B-YX-II,0,4304,19.58,0.05,0,0,19.58,0.04,714
-16A,ub,-16A,Single_String,URA,30-Sep-24,B-YX-II,0,246391,15.04,0.02,0,0.24,15.04,0.02,712
BN-3,AD,BN-3,Single_String,BAN,30-Sep-24,KUYX-56,0,334459,40.36,4.66,0,0.33,40.36,3.78,720
BN-2,AC,BN-2,Single_String,BAN,30-Sep-24,KUYX-35,0,0,0,0,0,0,0,0,0
BN-8,AF,BN-8,Single_String,BAN,30-Sep-24,KUYX-60,0,0,0,0,0,0,0,0,0
N-14,DE,N-14,Single_String,BAN,30-Sep-24,KUYX-77,0,1664441,71.85,6.08,0,1.66,71.85,4.92,720
N-13,DD,N-13,Single_String,BAN,30-Sep-24,NEYXD-V,0,1821875,35.07,3.09,0,1.82,35.07,2.5,720
N-10,AH,N-10,Single_String,BAN,30-Sep-24,APYX55B,0,1478482,26.58,3.39,0,1.47,26.58,2.75,720
R-31,DI,R-31,Single_String,URA,30-Sep-24,NEYXAND,0,760969,62.62,1.15,0,0.76,62.62,0.93,720
R-23,MG,R-23,Single_String,URA,30-Sep-24,B-YXIII,0,344851,19.86,1.56,0,0.34,19.86,1.26,720
TD-6,DH,TD-6,Single_String,OME,30-Sep-24,APYX-55,0,1853123,55.64,10.05,0,1.85,55.64,8.14,720
D-27,DG,D-27,Single_String,OME,30-Sep-24,APYX-50,0,0,0,0,0,0,0,0,0
D-26,DE,D-26,Single_String,OME,30-Sep-24,APYX-40,0,0,0,0,0,0,0,0,0
D-25,DF,D-25,Single_String,OME,30-Sep-24,APYX10B,0,2560675,40.58,3.18,0,2.56,40.58,2.57,693.25
D-24,DB,D-24,Single_String,OME,30-Sep-24,APYX10B,0,0,0,0,0,0,0,0,0
D-22,DA,D-22,Single_String,OME,30-Sep-24,APYX-40,0,0,0,0,0,0,0,0,0
D-21,AG,D-21,Single_String,OME,30-Sep-24,APYX10B,0,1024140,17.22,0.14,0,1.02,17.22,0.12,720
TD-2,DA,TD-2,Single_String,OME,30-Sep-24,APYX-60,0,0,0,0,0,0,0,0,0
D-18,AD,D-18,Single_String,OME,30-Sep-24,APYX10B,0,1849204,107.06,1.94,0,1.84,107.06,1.57,720
D-12,DP,D-12,Single_String,OME,30-Sep-24,APYX10B,0,0,0,0,0,0,0,0,0
D-67,ED,D-67,Single_String,OME,30-Sep-24,APYX-53,0,1304548,50.63,3.99,0,1.3,50.63,3.23,720
D-63,EE,D-63,Single_String,OME,30-Sep-24,APYX-53,0,1684162,95.82,0.33,0,1.68,95.82,0.27,720
D-62,EF,D-62,Single_String,OME,30-Sep-24,APYX-53,0,0,0,0,0,0,0,0,0
D-61,GT,D-61,Single_String,OME,30-Sep-24,APYX-40,0,583584,10.14,1.26,0,0.58,10.14,1.02,720
D-58,EB,D-58,Single_String,OME,30-Sep-24,APYX55B,0,0,0,0,0,0,0,0,0
D-57,EA,D-57,Single_String,OME,30-Sep-24,APYX-53,0,3171236,67.45,8.82,0,3.17,67.45,7.14,720
D-56,DZ,D-56,Single_String,OME,30-Sep-24,APYX-40,0,2439993,106.56,7.8,0,2.43,106.56,6.32,720
D-55,DL,D-55,Single_String,OME,30-Sep-24,APYX-50,0,0,0,0,0,0,0,0,0
D-54,DX,D-54,Single_String,OME,30-Sep-24,APYX10B,0,0,0,0,0,0,0,0,0
D-53,DW,D-53,Single_String,OME,30-Sep-24,APYX10B,0,1968102,60.34,12.62,0,1.96,60.34,10.22,720
D-51,DV,D-51,Single_String,OME,30-Sep-24,APYX10B,0,0,0,0,0,0,0,0,0
D-4A,DH,D-4A,Single_String,OME,30-Sep-24,APYX-60,0,0,0,0,0,0,0,0,0
D-49,AR,D-49,Single_String,OME,30-Sep-24,NEYXAND,0,2449331,101.38,2.22,0,2.44,101.38,1.79,720
D-48,DU,D-48,Single_String,OME,30-Sep-24,APYX55B,0,39940,114.73,5.63,0,0.03,114.73,4.56,720
D-47,DQ,D-47,Single_String,OME,30-Sep-24,APYX-40,0,0,0,0,0,0,0,0,0
D-45,DS,D-45,Single_String,OME,30-Sep-24,APYX10B,0,1164747,22.77,0.44,0,1.16,22.77,0.36,720
D-44,DR,D-44,Single_String,OME,30-Sep-24,APYX10B,0,1751690,0,0.37,0,1.75,0,0.3,720
D-42,GT,D-42,Single_String,OME,30-Sep-24,APYX55B,0,956564,0,0.37,0,0.95,0,0.3,720
D-40,GT,40-I,Single_String,OME,30-Sep-24,APYX-40,0,0,0,0,0,0,0,0,0
D-39,DK,D-39,Single_String,OME,30-Sep-24,APYX-40,0,631157,103.65,2.51,0,0.63,103.65,2.04,720
D-38,DO,D-38,Single_String,OME,30-Sep-24,APYX-58,0,485701,197.25,9.76,0,0.48,197.25,7.9,720
D-37,AO,D-37,Single_String,OME,30-Sep-24,APYX-53,0,0,0,0,0,0,0,0,0
D-35,DD,D-35,Single_String,OME,30-Sep-24,APYX55B,0,1750926,64.9,3.18,0,1.75,64.9,2.58,720
-27A,DI,-27A,Single_String,OME,30-Sep-24,APYX-60,0,0,0,0,0,0,0,0,0
-24A,ub,-24A,Single_String,OME,30-Sep-24,APYX10B,0,2629860,34.44,7.66,0,2.62,34.44,6.21,666.75
HN-6,TI,HN-6,Single_String,HNA,31-Aug-24,TPYX-40,0,1590206,28.36,0,0,1.59,28.36,0,744
HN-5,AB,HN-5,Single_String,HNA,31-Aug-24,TPYXP-7,0,678023,8.83,0,0,0.67,8.83,0,742
MR-3,GT,MR-3,Single_String,URA,31-Aug-24,SPYX-34,0,0,0,0,0,0,0,0,0
R-2A,ub,R-2A,Single_String,URA,31-Aug-24,SPYX-34,0,0,0,0,0,0,0,0,0
RI-9,DB,RI-9,Single_String,ARI,31-Aug-24,SDYX-36,0,0,0,0,0,0,0,0,0
I-8Z,_Z,#NAME?,Single_String,ARI,31-Aug-24,SDYXPAY,0,0,0,0,0,0,0,0,0
I-23,GT,I-23,Tubing,ARI,31-Aug-24,SDYX-22,0,0,0,0,0,0,0,0,0
I-23,GT,I-23,Single_String,ARI,31-Aug-24,SDYX&21,0,3386324,73.06,0.15,0,3.38,73.06,0.12,744
I-22,GT,I-22,Tubing,ARI,31-Aug-24,SDYX-22,0,0,0,0,0,0,0,0,0
I-16,AP,I-16,Single_String,ARI,31-Aug-24,SDYXPAY,0,2935953,32.45,0.67,0,2.93,32.45,0.53,744
I-15,AN,I-15,Tubing,ARI,31-Aug-24,SDYX-23,0,0,0,0,0,0,0,0,0
I-14,AI,I-14,Single_String,ARI,31-Aug-24,OBYXIII,0,1244934,72.96,19.18,0,1.24,72.96,15.19,744
I-13,AJ,I-13,Single_String,ARI,31-Aug-24,SDYXPAY,0,4815942,62.99,0.1,0,4.81,62.99,0.08,744
I-12,AG,I-12,Single_String,ARI,31-Aug-24,OBYXJ-I,0,0,0,0,0,0,0,0,0
I-10,GT,I-10,Single_String,ARI,31-Aug-24,SDYX-20,0,0,0,0,0,0,0,0,0
RI-4,AC,RI-4,Single_String,ARI,31-Aug-24,SDYXPAY,0,670658,55.14,0.56,0,0.67,55.14,0.44,743
N-40,AO,N-40,Single_String,GAR,31-Aug-24,MPYX-34,0,0,0,0,0,0,0,0,0
N-35,AL,N-35,Single_String,GAR,31-Aug-24,MPYX-33,0,0,0,0,0,0,0,0,0
N-70,DN,N-70,Single_String,GAR,31-Aug-24,MPYX-50,0,408212,79.88,1.64,0,0.4,79.88,1.3,744
N-54,AX,N-54,Single_String,GAR,31-Aug-24,SPYX-39,0,0,0,0,0,0,0,0,0
N-36,AM,N-36,Single_String,GAR,31-Aug-24,MPYX-21,0,0,0,0,0,0,0,0,0
N-31,DB,N-31,Single_String,GAR,31-Aug-24,MPYX-21,0,0,0,0,0,0,0,0,0
MN-3,RC,MN-3,Single_String,GAR,31-Aug-24,MPYX-21,0,758241,3.6,0.32,0,0.75,3.6,0.25,744
N-29,DA,N-29,Single_String,GAR,31-Aug-24,MPYX-30,0,0,0,0,0,0,0,0,0
N-23,NA,N-23,Single_String,GAR,31-Aug-24,MPYX-30,0,268224,3.68,0,0,0.26,3.68,0,744
MN-2,RB,MN-2,Single_String,GAR,31-Aug-24,MPYX-21,0,0,0,0,0,0,0,0,0
N-19,NB,N-19,Single_String,GAR,31-Aug-24,MPYX-20,0,340826,3.61,0.32,0,0.34,3.61,0.25,744
N-18,DB,N-18,Single_String,GAR,31-Aug-24,MPYX-30,0,135984,3.61,0.32,0,0.13,3.61,0.25,744
N-15,RM,N-15,Single_String,GAR,31-Aug-24,MPYX51A,0,0,0,0,0,0,0,0,0
N-10,PL,N-10,Single_String,GAR,31-Aug-24,MPYX-30,0,560962,3.61,0.32,0,0.56,3.61,0.25,744
N-85,DD,N-85,Single_String,GAR,31-Aug-24,MPYX51A,0,0,0,0,0,0,0,0,0
N-81,DK,N-81,Single_String,GAR,31-Aug-24,MPYX-35,0,243097,3.61,0.32,0,0.24,3.61,0.25,744
N-77,DC,N-77,Single_String,GAR,31-Aug-24,MPYX-21,0,998806,4.94,0.32,0,0.99,4.94,0.25,744
-15A,5A,-15A,Single_String,GAR,31-Aug-24,MPYX51A,0,2039963,0,0,0,2.03,0,0,732.5
-100,BL,-100,Single_String,GAR,31-Aug-24,MPYX-56,0,173650,0,0,0,0.17,0,0,744
N-9A,B),N-9A,Single_String,BAN,31-Aug-24,KPYX55A,0,1478422,62.13,2.38,0,1.47,62.13,1.93,744
KN-8,RR,KN-8,Single_String,BAN,31-Aug-24,KPYX-59,0,0,0,0,0,0,0,0,0
KN-7,RG,KN-7,Single_String,BAN,31-Aug-24,KPYX-59,0,176896,45.81,1.58,0,0.17,45.81,1.28,744
N-55,DG,N-55,Single_String,BAN,31-Aug-24,KPYX65B,0,278877,38.16,1.32,0,0.27,38.16,1.07,744
N-50,DF,N-50,Single_String,BAN,31-Aug-24,KPYX-65,0,0,0,0,0,0,0,0,0
N-46,DD,N-46,Short_String,BAN,31-Aug-24,KPYX-65,0,6682,0,0,0,0,0,0,744
N-46,DD,N-46,Long_String,BAN,31-Aug-24,KPYX-65,0,0,0,0,0,0,0,0,0
N-45,DE,N-45,Single_String,BAN,31-Aug-24,KPYX-65,0,404595,9.75,0.23,0,0.4,9.75,0.19,394
N-44,AS,N-44,Single_String,BAN,31-Aug-24,KPYXP-7,0,0,0,0,0,0,0,0,744
N-43,AR,N-43,Single_String,BAN,31-Aug-24,KPYX-50,0,271789,63.55,1.44,0,0.27,63.55,1.17,744
KN-4,RF,KN-4,Single_String,BAN,31-Aug-24,KPYX-51,0,0,0,0,0,0,0,0,0
-33A,DC,-33A,Single_String,BAN,31-Aug-24,KPYX-65,0,938887,62.46,2.16,0,0.93,62.46,1.75,744
N-30,AB,N-30,Single_String,BAN,31-Aug-24,KPYX-65,0,534035,38.34,1.2,0,0.53,38.34,0.97,744
N-25,AE,N-25,Single_String,BAN,31-Aug-24,KPYX-55,0,0,0,0,0,0,0,0,0
N-24,AA,N-24,Single_String,BAN,31-Aug-24,KPYX-65,0,0,0,0,0,0,0,0,0
N-20,#NAME?,N-20,Single_String,BAN,31-Aug-24,KPYX-55,0,1780230,27.96,0.95,0,1.78,27.96,0.77,604.5
N-14,RS,N-14,Single_String,BAN,31-Aug-24,KPYX-55,0,1724018,34.58,1.2,0,1.72,34.58,0.97,741.75
N-99,EI,N-99,Single_String,BAN,31-Aug-24,KPYX-82,0,1884994,38.2,1.3,0,1.88,38.2,1.05,744
N-97,EA,N-97,Single_String,BAN,31-Aug-24,KPYX-80,0,601599,67.92,1.38,0,0.6,67.92,1.11,735.5
N-96,EE,N-96,Single_String,BAN,31-Aug-24,KPYX55A,0,417911,109.39,2.53,0,0.41,109.39,2.05,744
N-94,EH,N-94,Single_String,BAN,31-Aug-24,KPYX65B,0,0,0,0,0,0,0,0,0
N-93,EC,N-93,Single_String,BAN,31-Aug-24,KPYX-82,0,834050,70.4,1.19,0,0.83,70.4,0.97,735.5
N-92,EF,N-92,Single_String,BAN,31-Aug-24,KPYX55B,0,1612845,71.81,1.99,0,1.61,71.81,1.61,744
N-91,EB,N-91,Single_String,BAN,31-Aug-24,KPYX-30,0,1523425,33.68,1.96,0,1.52,33.68,1.58,744
N-90,ED,N-90,Single_String,BAN,31-Aug-24,KPYX-83,0,1432592,33.26,1.15,0,1.43,33.26,0.93,735.5
N-89,DY,N-89,Single_String,BAN,31-Aug-24,KPYXP-8,0,0,0,0,0,0,0,0,0
N-88,DZ,N-88,Single_String,BAN,31-Aug-24,KPYX65B,0,167242,60.37,2.1,0,0.16,60.37,1.7,744
N-87,EG,N-87,Single_String,BAN,31-Aug-24,KPYX-30,0,2380267,29.08,1,0,2.38,29.08,0.81,573.25
N-86,BN,N-86,Single_String,BAN,31-Aug-24,KPYX-82,0,1675270,99.2,2.02,0,1.67,99.2,1.64,744
N-84,FT,N-84,Single_String,BAN,31-Aug-24,NEYXAND,0,0,0,0,0,0,0,0,0
N-83,DX,N-83,Single_String,BAN,31-Aug-24,NEYXAND,0,2962708,73.16,1.01,0,2.96,73.16,0.82,680.75
N-80,DS,N-80,Single_String,BAN,31-Aug-24,KPYXP-8,0,0,0,0,0,0,0,0,0
N-79,DV,N-79,Single_String,BAN,31-Aug-24,NEYXAND,0,0,0,0,0,0,0,0,744
N-78,DU,N-78,Single_String,BAN,31-Aug-24,KPYX-10,0,0,0,0,0,0,0,0,0
N-76,DW,N-76,Single_String,BAN,31-Aug-24,KPYX-66,0,366890,43.35,1.51,0,0.36,43.35,1.23,744
N-75,BE,N-75,Single_String,BAN,31-Aug-24,KPYX-82,0,2971099,62.46,2.16,0,2.97,62.46,1.75,744
N-71,DP,N-71,Single_String,BAN,31-Aug-24,KPYX-59,0,0,0,0,0,0,0,0,725.75
N-68,BF,N-68,Single_String,BAN,31-Aug-24,KPYX65B,0,486251,56.39,1.34,0,0.48,56.39,1.09,744
O-67,DR,N-67,Single_String,BAN,31-Aug-24,KPYX-30,0,1972080,19.41,0.96,0,1.97,19.41,0.78,660.75
N-66,DQ,N-66,Single_String,BAN,31-Aug-24,KPYX65A,0,2225207,43.44,1.5,0,2.22,43.44,1.22,682.99
N-63,DO,N-63,Single_String,BAN,31-Aug-24,KPYX-42,0,313679,53.75,0.77,0,0.31,53.75,0.63,744
N-62,BD,N-62,Single_String,BAN,31-Aug-24,KPYX-54,0,1060978,50.94,2.53,0,1.06,50.94,2.05,744
N-61,GT,N-61,Single_String,BAN,31-Aug-24,KPYX65B,0,0,0,0,0,0,0,0,0
N-60,GT,N-60,Single_String,BAN,31-Aug-24,KPYX-66,0,283469,31.23,1.08,0,0.28,31.23,0.87,744
N-58,DJ,N-58,Short_String,BAN,31-Aug-24,KPYXP-8,0,0,0,0,0,0,0,0,0
N-58,DJ,N-58,Long_String,BAN,31-Aug-24,KPYXP-8,0,0,0,0,0,0,0,0,0
N-57,DL,N-57,Single_String,BAN,31-Aug-24,KPYX55B,0,1129717,34.69,1.2,0,1.12,34.69,0.97,744
N-56,DH,N-56,Single_String,BAN,31-Aug-24,KPYX-70,0,558839,162.98,3.32,0,0.55,162.98,2.69,744
N-47,AW,N-47,Single_String,BAN,31-Aug-24,KPYX60A,0,122296,21.7,0.14,0,0.12,21.7,0.11,744
-106,EL,-106,Single_String,BAN,31-Aug-24,KPYX-83,0,485971,18.08,0.11,0,0.48,18.08,0.09,384
#102,EM,-102,Single_String,BAN,31-Aug-24,KPYX-83,0,1391992,19.48,0.79,0,1.39,19.48,0.64,564.25
-101,BQ,-101,Single_String,BAN,31-Aug-24,KPYX-18,0,390275,17.71,0.35,0,0.39,17.71,0.29,744
LA-4,SC,LA-4,Single_String,LIA,31-Aug-24,GSYXIIA,0,61037,0,0,0,0.06,0,0,744
LA-2,SB,LA-2,Single_String,LIA,31-Aug-24,GSYX-II,0,581592,164.33,0,0,0.58,164.33,0,744
A-21,DD,A-21,Single_String,LIA,31-Aug-24,GSYXI-I,0,1616534,2.99,0,0,1.61,2.99,0,744
A-13,AB,A-13,Single_String,LIA,31-Aug-24,GSYXIIA,0,74795,29.88,0,0,0.07,29.88,0,744
A-12,SF,A-12,Single_String,LIA,31-Aug-24,GSYXI-I,0,1179347,2001.78,0,0,1.17,2001.78,0,744
MR-7,DD,MR-7,Single_String,URA,31-Aug-24,B-YXI-I,0,0,0,0,0,0,0,0,0
MR-6,DB,MR-6,Single_String,URA,31-Aug-24,B-YX-II,0,0,0,0,0,0,0,0,0
R-21,SS,R-21,Single_String,URA,31-Aug-24,B-YXI-I,0,150561,0,0,0,0.15,0,0,739.45
R-17,SE,R-17,Single_String,URA,31-Aug-24,BMYXI-I,0,198484,7.89,0.01,0,0.19,7.89,0.01,698.45
R-16,SC,R-16,Single_String,URA,31-Aug-24,B-YX-II,0,210153,110.7,0.03,0,0.21,110.7,0.03,731.45
R-15,DB,R-15,Single_String,URA,31-Aug-24,B-YX-II,0,0,0,0,0,0,0,0,0
R-14,DA,R-14,Single_String,URA,31-Aug-24,B-YXIII,0,921597,55.95,0.05,0,0.92,55.95,0.04,739.45
-13A,#NAME?,-13A,Single_String,URA,31-Aug-24,B-YXI-I,0,206453,33.63,0.06,0,0.2,33.63,0.05,725.45
R-12,SM,R-12,Single_String,URA,31-Aug-24,B-YX-II,0,0,0,0,0,0,0,0,0
R-11,SK,R-11,Single_String,URA,31-Aug-24,B-YXI-I,0,276360,103.1,0.06,0,0.27,103.1,0.05,709.45
R-34,FT,R-34,Single_String,URA,31-Aug-24,OBYXIII,0,0,0,0,0,0,0,0,0
R-32,DE,R-32,Single_String,URA,31-Aug-24,B-YX-II,0,0,0,0,0,0,0,0,0
R-29,DD,R-29,Single_String,URA,31-Aug-24,B-YX-II,0,2442,11.49,0.03,0,0,11.49,0.02,739.45
-16A,ub,-16A,Single_String,URA,31-Aug-24,B-YX-II,0,290812,18.2,0.03,0,0.29,18.2,0.03,731.45
BN-3,AD,BN-3,Single_String,BAN,31-Aug-24,KUYX-56,0,325042,38.59,2.49,0,0.32,38.59,2.02,741
BN-2,AC,BN-2,Single_String,BAN,31-Aug-24,KUYX-35,0,0,0,0,0,0,0,0,0
BN-8,AF,BN-8,Single_String,BAN,31-Aug-24,KUYX-60,0,0,0,0,0,0,0,0,0
N-14,DE,N-14,Single_String,BAN,31-Aug-24,KUYX-77,0,1757640,68.99,3.25,0,1.75,68.99,2.63,744
N-13,DD,N-13,Single_String,BAN,31-Aug-24,NEYXD-V,0,1928063,33.68,1.65,0,1.92,33.68,1.34,744
N-10,AH,N-10,Single_String,BAN,31-Aug-24,APYX55B,0,1563945,25.52,1.81,0,1.56,25.52,1.47,744
R-31,DI,R-31,Single_String,URA,31-Aug-24,NEYXAND,0,802341,60.14,0.61,0,0.8,60.14,0.5,744
R-23,MG,R-23,Single_String,URA,31-Aug-24,B-YXIII,0,362953,19.07,0.83,0,0.36,19.07,0.67,744
TD-6,DH,TD-6,Single_String,OME,31-Aug-24,APYX-55,0,1953326,53.93,5.47,0,1.95,53.93,4.43,744
D-27,DG,D-27,Single_String,OME,31-Aug-24,APYX-50,0,0,0,0,0,0,0,0,0
D-26,DE,D-26,Single_String,OME,31-Aug-24,APYX-40,0,0,0,0,0,0,0,0,0
D-25,DF,D-25,Single_String,OME,31-Aug-24,APYX10B,0,2465102,36.02,1.61,0,2.46,36.02,1.3,666.75
D-24,DB,D-24,Single_String,OME,31-Aug-24,APYX10B,0,0,0,0,0,0,0,0,0
D-22,DA,D-22,Single_String,OME,31-Aug-24,APYX-40,0,0,0,0,0,0,0,0,0
D-21,AG,D-21,Single_String,OME,31-Aug-24,APYX10B,0,1078393,16.54,0.07,0,1.07,16.54,0.06,744
TD-2,DA,TD-2,Single_String,OME,31-Aug-24,APYX-60,0,0,0,0,0,0,0,0,0
D-18,AD,D-18,Single_String,OME,31-Aug-24,APYX10B,0,2032889,105.84,1.09,0,2.03,105.84,0.88,744
D-12,DP,D-12,Single_String,OME,31-Aug-24,APYX10B,0,0,0,0,0,0,0,0,0
D-67,ED,D-67,Single_String,OME,31-Aug-24,APYX-53,0,1386614,48.61,2.13,0,1.38,48.61,1.73,744
D-63,EE,D-63,Single_String,OME,31-Aug-24,APYX-53,0,1786560,92.44,0.18,0,1.78,92.44,0.14,744
D-62,EF,D-62,Single_String,OME,31-Aug-24,APYX-53,0,0,0,0,0,0,0,0,0
D-61,GT,D-61,Single_String,OME,31-Aug-24,APYX-40,0,619714,10.18,0.18,0,0.61,10.18,0.14,744
D-58,EB,D-58,Single_String,OME,31-Aug-24,APYX55B,0,0,0,0,0,0,0,0,0
D-57,EA,D-57,Single_String,OME,31-Aug-24,APYX-53,0,3274168,66.84,5.15,0,3.27,66.84,4.17,744
D-56,DZ,D-56,Single_String,OME,31-Aug-24,APYX-40,0,2618301,110.69,4.71,0,2.61,110.69,3.81,744
D-55,DL,D-55,Single_String,OME,31-Aug-24,APYX-50,0,0,0,0,0,0,0,0,0
D-54,DX,D-54,Single_String,OME,31-Aug-24,APYX10B,0,0,0,0,0,0,0,0,0
D-53,DW,D-53,Single_String,OME,31-Aug-24,APYX10B,0,2019063,61.08,7.34,0,2.01,61.08,5.95,744
D-51,DV,D-51,Single_String,OME,31-Aug-24,APYX10B,0,0,0,0,0,0,0,0,0
D-4A,DH,D-4A,Single_String,OME,31-Aug-24,APYX-60,0,0,0,0,0,0,0,0,0
D-49,AR,D-49,Single_String,OME,31-Aug-24,NEYXAND,0,2628373,125.01,1.79,0,2.62,125.01,1.45,744
D-48,DU,D-48,Single_String,OME,31-Aug-24,APYX55B,0,18417,110.17,3.01,0,0.01,110.17,2.44,744
D-47,DQ,D-47,Single_String,OME,31-Aug-24,APYX-40,0,0,0,0,0,0,0,0,0
D-45,DS,D-45,Single_String,OME,31-Aug-24,APYX10B,0,1132928,21.23,0.21,0,1.13,21.23,0.17,744
D-44,DR,D-44,Single_String,OME,31-Aug-24,APYX10B,0,1646619,0,0.19,0,1.64,0,0.16,744
D-42,GT,D-42,Single_String,OME,31-Aug-24,APYX55B,0,1013587,0,0.19,0,1.01,0,0.16,744
D-40,GT,40-I,Single_String,OME,31-Aug-24,APYX-40,0,0,0,0,0,0,0,0,0
D-39,DK,D-39,Single_String,OME,31-Aug-24,APYX-40,0,589608,124.85,1.95,0,0.58,124.85,1.58,744
D-38,DO,D-38,Single_String,OME,31-Aug-24,APYX-58,0,318761,223.46,6.82,0,0.31,223.46,5.53,744
D-37,AO,D-37,Single_String,OME,31-Aug-24,APYX-53,0,0,0,0,0,0,0,0,0
D-35,DD,D-35,Single_String,OME,31-Aug-24,APYX55B,0,1754342,95.76,3.79,0,1.75,95.76,3.07,744
-27A,DI,-27A,Single_String,OME,31-Aug-24,APYX-60,0,0,0,0,0,0,0,0,0
-24A,ub,-24A,Single_String,OME,31-Aug-24,APYX10B,0,2441113,29.27,3.95,0,2.44,29.27,3.2,595
HN-6,TI,HN-6,Single_String,HNA,30-Jun-24,TPYX-40,0,1542039,133.59,0,0,1.54,133.59,0,720
HN-5,AB,HN-5,Single_String,HNA,30-Jun-24,TPYXP-7,0,661433,40,0,0,0.66,40,0,720
MR-3,GT,MR-3,Single_String,URA,30-Jun-24,SPYX-34,0,0,0,0,0,0,0,0,0
